tweet_id,timestamp,dog_name,dog_breed,confidence,dog_stage,rating,hashtag,retweets,likes,image,tweet_url,text
777621514455814149,2016-09-18 21:33:11+00:00,Derek,Chow,1.0,None,12.0,None,2345,8230,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,https://t.co/BnVTMtUeI3,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely 
777189768882946048,2016-09-17 16:57:35+00:00,Jeffrey,Chihuahua,0.988,None,12.0,None,3991,13353,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,https://t.co/d3aLyCykn7,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free 
776813020089548800,2016-09-16 16:00:31+00:00,Solomon,Toy Poodle,0.517,None,12.0,None,1114,4611,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,https://t.co/nFqLaOLUQA,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail 
776477788987613185,2016-09-15 17:48:25+00:00,Huck,Labrador Retriever,0.885,Pupper,11.0,None,2566,8259,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,https://t.co/iJE3F0VozW,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper 
776218204058357768,2016-09-15 00:36:55+00:00,None,Samoyed,0.94,Floofer,13.0,None,14754,28136,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,https://t.co/nzqTNw0744,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath 
776201521193218049,2016-09-14 23:30:38+00:00,O,Rottweiler,0.502,None,10.0,None,2337,9036,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,https://t.co/Pq150LeRaC,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af 
776113305656188928,2016-09-14 17:40:06+00:00,Sampson,Unknown,0.0,Pupper,11.0,None,4031,11131,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,https://t.co/FYT9QBEnKG,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper 
776088319444877312,2016-09-14 16:00:49+00:00,None,Pug,0.0,None,10.0,None,141,1718,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,https://t.co/wOhuABgj6I,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness 
775842724423557120,2016-09-13 23:44:54+00:00,Blue,Chow,0.52,None,12.0,None,2468,11048,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,https://t.co/saRYTcxQeH,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af 
775733305207554048,2016-09-13 16:30:07+00:00,Anakin,Unknown,0.0,Doggo,11.0,None,3707,13101,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,https://t.co/9CcBSxCXXG,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well 
775729183532220416,2016-09-13 16:13:44+00:00,None,Unknown,0.0,None,13.0,None,4282,12282,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,https://t.co/J39lT3b0rH,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 
775364825476165632,2016-09-12 16:05:54+00:00,Finley,Beagle,0.571,Doggo,11.0,None,2719,6956,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,https://t.co/7FNcBaKbci,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 
775085132600442880,2016-09-11 21:34:30+00:00,Tucker,Chow,0.317,None,13.0,None,4376,14646,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,https://t.co/wdgY9oHPrT,This is Tucker. He would like a hug. 13/10 someone hug him 
774757898236878852,2016-09-10 23:54:11+00:00,Finley,Toy Poodle,0.72,None,12.0,None,1656,8143,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,https://t.co/dS8SCbNF9P,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley 
774639387460112384,2016-09-10 16:03:16+00:00,Sprinkles,Walker Hound,0.628,None,10.0,None,1616,6369,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,https://t.co/4s5Xlijogu,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him 
774314403806253056,2016-09-09 18:31:54+00:00,None,Eskimo Dog,0.596,None,14.0,None,5094,20568,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,https://t.co/7oQ1wpfxIH,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS 
773985732834758656,2016-09-08 20:45:53+00:00,Winnie,Pug,0.11,Pupper,11.0,None,3590,10174,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,https://t.co/RFWtDqTnAz,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort 
773922284943896577,2016-09-08 16:33:46+00:00,Heinrich,Pomeranian,0.554,None,12.0,None,1630,6066,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,https://t.co/G56ikYAqFg,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular "
773704687002451968,2016-09-08 02:09:06+00:00,Loki,Silky Terrier,0.324,None,12.0,None,1498,6247,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,https://t.co/OqNggd4Oio,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever 
773670353721753600,2016-09-07 23:52:41+00:00,Shakespeare,Old English Sheepdog,0.969,None,10.0,None,1226,5061,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,https://t.co/rA8WUVOLBr,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise 
773547596996571136,2016-09-07 15:44:53+00:00,Chelsea,Norwegian Elkhound,0.372,Pupper,11.0,None,5702,20850,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,https://t.co/nBJ5RE4yHb,This is Chelsea. She forgot how to dog. 11/10 get it together pupper 
773308824254029826,2016-09-06 23:56:05+00:00,Bungalo,Labrador Retriever,0.151,None,12.0,None,6957,22012,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,https://t.co/0Fcft7jl4N,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to 
773247561583001600,2016-09-06 19:52:39+00:00,Chip,Miniature Pinscher,0.083,None,10.0,None,3009,8892,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,https://t.co/hG5WYT9ECn,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af 
773191612633579521,2016-09-06 16:10:20+00:00,Grey,Blenheim Spaniel,0.428,None,12.0,None,3810,9408,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,https://t.co/9HEVPJEioD,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment 
772877495989305348,2016-09-05 19:22:09+00:00,None,Norwegian Elkhound,0.139,None,11.0,None,3581,8061,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,https://t.co/qEP31epKEV,You need to watch these two doggos argue through a cat door. Both 11/10 
772826264096874500,2016-09-05 15:58:34+00:00,Roosevelt,Basset,0.915,None,11.0,None,2214,7577,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,https://t.co/7CQkn3gHOQ,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 "
772581559778025472,2016-09-04 23:46:12+00:00,None,Newfoundland,0.574,None,10.0,None,1588,6120,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,https://t.co/8lpAGaZRFn,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 
772193107915964416,2016-09-03 22:02:38+00:00,Willem,Pembroke,0.368,Pupper,12.0,None,1291,5687,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,https://t.co/Dp0s7MRIHK,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 
772152991789019136,2016-09-03 19:23:13+00:00,None,Golden Retriever,0.275,None,10.0,None,1055,3599,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,https://t.co/H9yjI9eo3A,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets 
772117678702071809,2016-09-03 17:02:54+00:00,Jack,Labrador Retriever,0.218,None,12.0,None,688,3561,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,https://t.co/GHOfbTVQti,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 
772114945936949249,2016-09-03 16:52:02+00:00,Finn,Chihuahua,0.803,None,10.0,None,440,2585,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,https://t.co/CbtNfecWiT,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort 
772102971039580160,2016-09-03 16:04:27+00:00,Penny,Pembroke,0.542,None,11.0,None,866,3778,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,https://t.co/B2f3XkGU5c,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af 
771770456517009408,2016-09-02 18:03:10+00:00,Davey,Papillon,0.533,None,11.0,None,3145,11303,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,https://t.co/E6bGWf9EOm,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom 
771500966810099713,2016-09-02 00:12:18+00:00,Dakota,Labrador Retriever,0.834,None,12.0,None,2426,7786,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,https://t.co/1tWe5zZoHv,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back 
771380798096281600,2016-09-01 16:14:48+00:00,Fizz,Collie,0.504,None,11.0,None,4681,9930,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,https://t.co/sPB5JMnWBn,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af 
771136648247640064,2016-09-01 00:04:38+00:00,Dixie,Golden Retriever,0.297,None,11.0,None,2714,8621,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,https://t.co/8VEDZKHddR,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 
771102124360998913,2016-08-31 21:47:27+00:00,Charlie,Labrador Retriever,0.569,None,12.0,None,1337,5876,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,https://t.co/K5Jo7QRCvA,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop 
771014301343748096,2016-08-31 15:58:28+00:00,None,Unknown,0.0,None,7.0,None,1538,6494,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,https://t.co/OJZQ6I4gGd,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy 
770787852854652928,2016-08-31 00:58:39+00:00,Winston,Bernese Mountain Dog,0.788,None,10.0,None,1107,4625,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,https://t.co/d0QEbp78Yi,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston 
770772759874076672,2016-08-30 23:58:40+00:00,Sebastian,Chow,0.98,None,11.0,None,1328,4897,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,https://t.co/lqr0NdtwQo,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely 
770655142660169732,2016-08-30 16:11:18+00:00,None,Unknown,0.0,None,11.0,None,1670,6936,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,https://t.co/qlUDuPoE3d,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 
770414278348247044,2016-08-30 00:14:12+00:00,Al,Golden Retriever,0.054,None,11.0,None,1929,5955,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,https://t.co/OUwWbEKOUV,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution 
770293558247038976,2016-08-29 16:14:30+00:00,Jackson,Italian Greyhound,0.932,None,10.0,None,1357,5859,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,https://t.co/3fEPpj0KYw,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 
770069151037685760,2016-08-29 01:22:47+00:00,Carbon,Boston Bull,0.415,None,10.0,None,2128,7158,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,https://t.co/mADHGenzFS,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy 
769940425801170949,2016-08-28 16:51:16+00:00,Klein,Miniature Pinscher,0.796,None,12.0,None,8849,29332,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,https://t.co/guDkLrX8zV,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob 
769695466921623552,2016-08-28 00:37:54+00:00,Titan,Pug,0.407,None,13.0,None,1564,6051,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,https://t.co/vhrkz0dK4v,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af 
769212283578875904,2016-08-26 16:37:54+00:00,DonDon,Golden Retriever,0.167,None,12.0,None,1601,5088,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,https://t.co/OCYLz3fjVE,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon 
768970937022709760,2016-08-26 00:38:52+00:00,Kirby,Pomeranian,0.182,None,12.0,None,6007,13424,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,https://t.co/UlB2mzw3Xs,This is Kirby. His bowl weighs more than him. 12/10 would assist 
768855141948723200,2016-08-25 16:58:45+00:00,Jesse,Chow,0.72,None,11.0,None,827,3940,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,https://t.co/1BxxcdVNJ8,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 
768609597686943744,2016-08-25 00:43:02+00:00,Lou,Basenji,0.183,None,10.0,None,1100,3864,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,https://t.co/dZPMLresEr,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet 
768596291618299904,2016-08-24 23:50:10+00:00,Oakley,Great Pyrenees,0.73,None,12.0,None,1190,4739,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,https://t.co/J2AJdyxglH,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 
768473857036525572,2016-08-24 15:43:39+00:00,Chevy,Labrador Retriever,0.739,None,11.0,None,3164,12787,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,https://t.co/goy9053wC7,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset 
768193404517830656,2016-08-23 21:09:14+00:00,Gerald,Unknown,0.0,Doggo,8.0,None,3274,10207,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,https://t.co/WmczvjCWJq,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 
767884188863397888,2016-08-23 00:40:31+00:00,Tito,Unknown,0.0,None,10.0,None,1266,4476,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,https://t.co/Qai481H6RA,This is Tito. He's on the lookout. Nobody knows for what. 10/10 
767754930266464257,2016-08-22 16:06:54+00:00,Philbert,Vizsla,0.308,None,11.0,None,4965,15008,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,https://t.co/Nb68IsVb9O,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af 
767500508068192258,2016-08-21 23:15:55+00:00,Louie,Chow,0.483,None,12.0,None,2154,7067,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,https://t.co/Z2g2YWPzX2,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af 
767191397493538821,2016-08-21 02:47:37+00:00,None,Unknown,0.0,Doggo,13.0,None,3482,11554,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,https://t.co/QOKZdus9TT,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo 
767122157629476866,2016-08-20 22:12:29+00:00,Rupert,Toy Poodle,0.874,None,13.0,None,2653,9569,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,https://t.co/IEARC2sRzC,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 
766793450729734144,2016-08-20 00:26:19+00:00,Rufus,Beagle,0.452,None,10.0,None,1260,4760,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,https://t.co/exrRjjJqeO,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup 
766693177336135680,2016-08-19 17:47:52+00:00,Brudge,Doberman,0.948,None,11.0,None,730,3801,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,https://t.co/cTlHjEUNK8,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly 
766423258543644672,2016-08-18 23:55:18+00:00,Shadoe,Keeshond,0.996,None,9.0,None,1459,5648,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,https://t.co/Tytt15VquG,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 
766313316352462849,2016-08-18 16:38:26+00:00,Oscar,Toy Poodle,0.967,None,12.0,None,1737,6357,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,https://t.co/xuxZoObmF0,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately 
766069199026450432,2016-08-18 00:28:24+00:00,Juno,Redbone,0.485,None,12.0,None,779,3954,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,https://t.co/Z69mShifuk,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af 
766008592277377025,2016-08-17 20:27:34+00:00,Angel,Welsh Springer Spaniel,0.728,None,11.0,None,461,3546,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,https://t.co/jaivZ1dcUL,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive 
765719909049503744,2016-08-17 01:20:27+00:00,Brat,Golden Retriever,0.97,None,12.0,None,1997,6816,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,https://t.co/soxdNqZDZ2,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet 
765669560888528897,2016-08-16 22:00:23+00:00,Tove,Beagle,0.993,None,12.0,None,1133,4863,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,https://t.co/t6RvnVEdRR,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution 
765395769549590528,2016-08-16 03:52:26+00:00,None,Pembroke,0.509,None,13.0,None,3119,25152,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,https://t.co/ep1NkYoiwB,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all 
765371061932261376,2016-08-16 02:14:15+00:00,Louie,Golden Retriever,0.829,Pupper,11.0,None,2008,6687,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,https://t.co/w2qDmoTIZ5,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 
765222098633691136,2016-08-15 16:22:20+00:00,Gromit,Dalmatian,0.557,None,10.0,None,3123,10931,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,https://t.co/eSvz4EapHH,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 
764857477905154048,2016-08-14 16:13:27+00:00,Aubie,Bernese Mountain Dog,0.792,None,12.0,None,1652,6090,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,https://t.co/cBIFBsCRz6,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 
764259802650378240,2016-08-13 00:38:30+00:00,Kota,German Shepherd,0.974,None,10.0,None,1395,5654,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,https://t.co/Q1v9BZylvZ,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 
763837565564780549,2016-08-11 20:40:41+00:00,Alfie,Malamute,0.375,None,11.0,None,3824,11782,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,https://t.co/gx3xF5mZbo,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 
763183847194451968,2016-08-10 01:23:03+00:00,Clark,Miniature Poodle,0.355,None,8.0,None,1362,5067,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,https://t.co/EDMcwt86fU,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark 
763103485927849985,2016-08-09 20:03:43+00:00,Belle,Chow,0.039,None,10.0,None,2125,6946,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,https://t.co/VIXT3D26VM,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af 
762699858130116608,2016-08-08 17:19:51+00:00,Leela,Kelpie,0.519,None,11.0,None,3318,11382,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,https://t.co/2lBg3ZgivD,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero 
762471784394268675,2016-08-08 02:13:34+00:00,Glenn,Samoyed,0.54,None,12.0,None,5929,10530,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,https://t.co/pA4MDKwRci,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) 
762464539388485633,2016-08-08 01:44:46+00:00,Buddy,Chow,1.0,None,12.0,None,3843,9661,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,https://t.co/zGSj1oUgxx,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well 
762316489655476224,2016-08-07 15:56:28+00:00,Scout,Unknown,0.0,None,11.0,None,1030,4508,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,https://t.co/sAHmwRtfSq,This is Scout. He specializes in mid-air freeze frames. 11/10 
762035686371364864,2016-08-06 21:20:40+00:00,None,Unknown,0.0,None,14.0,None,14324,29859,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,https://t.co/3td8P3o0mB,This left me speechless. 14/10 heckin heroic af 
761976711479193600,2016-08-06 17:26:19+00:00,Shelby,Labrador Retriever,0.476,None,12.0,None,1832,5053,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,https://t.co/WTZ484EntP,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af 
761745352076779520,2016-08-06 02:06:59+00:00,None,Unknown,0.0,None,11.0,None,794,4032,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,https://t.co/obH5vMbm1j,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 
761672994376806400,2016-08-05 21:19:27+00:00,None,Unknown,0.0,None,10.0,None,26789,46339,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,https://t.co/EY8kEFuzK7,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) 
761599872357261312,2016-08-05 16:28:54+00:00,Sephie,Gordon Setter,0.24,None,11.0,None,1102,3891,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,https://t.co/7HY9RvCudo,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl "
761334018830917632,2016-08-04 22:52:29+00:00,Bruce,Norwegian Elkhound,0.823,None,10.0,None,1342,4841,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,https://t.co/ErPLjjJOKc,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup 
761292947749015552,2016-08-04 20:09:17+00:00,Bonaparte,Standard Poodle,0.661,None,11.0,None,1002,4201,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,https://t.co/0THNOfv2Jo,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 
761227390836215808,2016-08-04 15:48:47+00:00,Albert,French Bulldog,0.281,None,10.0,None,1450,5014,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,https://t.co/nhLX27WsDY,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now 
761004547850530816,2016-08-04 01:03:17+00:00,Bo,Golden Retriever,0.735,None,11.0,None,3218,10660,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,https://t.co/1acHQS8rvK,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both 
760893934457552897,2016-08-03 17:43:45+00:00,Wishes,Blenheim Spaniel,0.114,Doggo,11.0,None,890,3580,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,https://t.co/H9YgrUkYwa,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 
760656994973933572,2016-08-03 02:02:14+00:00,Rose,Golden Retriever,0.761,None,11.0,None,1753,6190,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,https://t.co/tl3gNYdoq2,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well 
760641137271070720,2016-08-03 00:59:13+00:00,Theo,Unknown,0.0,None,12.0,None,1192,4688,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,https://t.co/8Kmuj6SFbC,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af 
760539183865880579,2016-08-02 18:14:06+00:00,Atlas,Samoyed,0.988,None,12.0,None,3352,7090,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,https://t.co/9k8LLjJ0uJ,This is Atlas. Swinging is his passion. 12/10 would push all day 
760290219849637889,2016-08-02 01:44:48+00:00,Rocco,Old English Sheepdog,0.302,None,13.0,None,10583,25128,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,https://t.co/qFsl1nnXMv,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) 
760252756032651264,2016-08-01 23:15:56+00:00,Fido,Unknown,0.0,None,4.0,None,798,3713,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,https://t.co/4gOv2Q3iKP,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet 
760190180481531904,2016-08-01 19:07:17+00:00,Sadie,Unknown,0.0,None,10.0,None,1655,5364,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,https://t.co/h6s9Rch0gZ,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 
